date,signals_count,buy_count,sell_count,skip_count,executable_count,rejected_count,risk_status,cumulative_drawdown,rolling_20d_return,rolling_20d_winrate,consecutive_losses,rejection_rate,action_tomorrow
2021-01-18,0,0,0,0,0,0,WARNING,-0.12418546772863676,-0.04403192302033654,0.55,0,0.0,warn
2021-01-19,0,0,0,0,0,0,WARNING,-0.12421154555471701,-0.015064814450738706,0.5,1,0.0,warn
2021-01-20,0,0,0,0,0,0,WARNING,-0.1241333120764764,-0.012686895838750156,0.55,0,0.0,warn
2021-01-21,0,0,0,0,0,0,WARNING,-0.1241246194677831,0.018346713380897217,0.6,0,0.0,warn
2021-01-22,0,0,0,0,0,0,WARNING,-0.12392468946783453,0.0029033441479191513,0.65,0,0.0,warn
2021-01-25,0,0,0,0,0,0,WARNING,-0.12388991903306096,0.026744447959841322,0.65,0,0.0,warn
2021-01-26,0,0,0,0,0,0,WARNING,-0.12386384120698087,0.01986083558050078,0.7,0,0.0,warn
2021-01-27,0,0,0,0,0,0,WARNING,-0.1238377633809006,0.015832360834275194,0.7,0,0.0,warn
2021-01-28,0,0,0,0,0,0,WARNING,-0.12387253381567417,-0.0019993751895840406,0.65,1,0.0,warn
2021-01-29,0,0,0,0,0,0,WARNING,-0.12361175555487194,0.0015994605925131467,0.65,0,0.0,warn
2021-02-01,1,0,1,0,1,0,WARNING,-0.12356829251140491,0.0014899438457982583,0.7,0,0.0,warn
2021-02-02,10,10,0,0,2,8,WARNING,-0.12533070233504542,-0.0009308168711977816,0.65,1,0.0,warn
2021-02-03,0,0,0,0,0,0,WARNING,-0.1278508952982181,-0.004027000903523481,0.6,2,0.0,warn
2021-02-04,0,0,0,0,0,0,WARNING,-0.13372935487187443,-0.01068113400667714,0.55,3,0.0,warn
2021-02-05,11,11,0,0,0,11,WARNING,-0.13934703618472855,-0.0170382219608457,0.55,4,0.0,warn
2021-02-08,0,0,0,0,0,0,HALTED,-0.1430695960908367,-0.021454954752381683,0.55,5,0.0,halt
2021-02-09,0,0,0,0,0,0,WARNING,-0.1418957621382689,-0.019939421596864237,0.55,0,0.0,warn
2021-02-10,11,11,0,0,1,10,WARNING,-0.1377365811237438,-0.015179348010818439,0.6,0,0.0,warn
2021-02-18,0,0,0,0,0,0,WARNING,-0.10599860602407309,0.020877110356724238,0.65,0,0.0,warn
2021-02-19,0,0,0,0,0,0,NORMAL,-0.06710614947918704,0.06517283756575543,0.65,0,0.0,continue
2021-02-22,11,10,1,0,3,8,NORMAL,-0.029397221468014715,0.10826167392987252,0.65,0,0.0,continue
2021-02-23,2,0,2,0,2,0,NORMAL,-0.023055273325941563,0.11540345139757213,0.7,0,0.0,continue
2021-02-24,1,0,1,0,1,0,NORMAL,0.0,0.15062545633199886,0.7,0,0.0,continue
2021-02-25,15,11,2,2,4,11,NORMAL,-0.003485895510164609,0.1463528262088598,0.65,1,0.1538,continue
2021-02-26,1,0,1,0,1,0,NORMAL,0.0,0.1779069794302819,0.65,0,0.0,continue
2021-03-01,2,1,1,0,2,0,NORMAL,0.0,0.20780535629927033,0.65,0,0.0,continue
2021-03-02,14,10,4,0,8,6,NORMAL,-0.031455747763275574,0.16977811770829687,0.6,1,0.0,continue
2021-03-03,0,0,0,0,0,0,NORMAL,-0.020381838063208535,0.18319980226427401,0.6,0,0.0,continue
2021-03-04,0,0,0,0,0,0,NORMAL,-0.018217848121253193,0.185460655935495,0.65,0,0.0,continue
2021-03-05,15,7,5,3,7,8,WARNING,-0.0011928030447658047,0.20595787430355528,0.65,0,0.3,warn
2021-03-08,0,0,0,0,0,0,NORMAL,0.0,0.21206189899462546,0.65,0,0.0,continue
2021-03-09,0,0,0,0,0,0,NORMAL,-0.019972082272435767,0.1912869654882956,0.65,1,0.0,continue
2021-03-10,19,9,3,7,5,14,HALTED,-0.05305774025437307,0.15888030554572197,0.65,2,0.4375,halt
2021-03-11,0,0,0,0,0,0,NORMAL,-0.030498782303226685,0.19423273667296126,0.7,0,0.0,continue
2021-03-12,0,0,0,0,0,0,NORMAL,-0.031289303469984854,0.19844256426261464,0.7,1,0.0,continue
2021-03-15,15,9,4,2,5,10,NORMAL,-0.020542478032117818,0.21008043966429746,0.75,0,0.1818,continue
2021-03-16,0,0,0,0,0,0,NORMAL,-6.0281150887191855e-05,0.22942641361127913,0.75,0,0.0,continue
2021-03-17,0,0,0,0,0,0,NORMAL,0.0,0.1968724426571622,0.75,0,0.0,continue
2021-03-18,16,9,3,4,5,11,WARNING,0.0,0.1710773121196354,0.75,0,0.3077,warn
2021-03-19,2,0,2,0,2,0,NORMAL,0.0,0.13752340631291848,0.75,0,0.0,continue
2021-03-22,1,0,1,0,1,0,NORMAL,0.0,0.13059769173515878,0.75,0,0.0,continue
2021-03-23,12,9,3,0,6,6,NORMAL,-0.02086513316801589,0.07311015873981752,0.7,1,0.0,continue
2021-03-24,0,0,0,0,0,0,NORMAL,-0.016051846950498716,0.08215770265681721,0.7,0,0.0,continue
2021-03-25,1,1,0,0,1,0,NORMAL,-0.021176326660361608,0.04764194750924822,0.7,1,0.0,continue
2021-03-26,13,6,6,1,8,5,NORMAL,-0.005662135555248437,0.03787131639107488,0.7,0,0.1429,continue
2021-03-29,1,0,0,1,0,1,HALTED,-0.0021837372527739544,0.07532722563213756,0.7,0,1.0,halt
2021-03-30,0,0,0,0,0,0,NORMAL,-0.03773248729635169,0.025294263060835043,0.7,1,0.0,continue
2021-03-31,13,6,7,0,10,3,NORMAL,-0.04342538775264841,0.01698196102033611,0.65,2,0.0,continue
2021-04-01,15,1,14,0,14,1,WARNING,-0.044735356157917947,-0.0017218332384731916,0.6,3,0.0,warn
2021-04-02,0,0,0,0,0,0,WARNING,-0.044565581484294674,-0.004571002439299199,0.6,0,0.0,warn
2021-04-06,0,0,0,0,0,0,NORMAL,-0.04449012607379534,0.015795155969086094,0.6,0,0.0,continue
2021-04-07,0,0,0,0,0,0,NORMAL,-0.044405238736983633,0.051379893573110014,0.65,0,0.0,continue
2021-04-08,0,0,0,0,0,0,NORMAL,-0.044405238736983633,0.026915731613475602,0.65,0,0.0,continue
2021-04-09,0,0,0,0,0,0,NORMAL,-0.04421660021073546,0.02795663430971085,0.65,0,0.0,continue
2021-04-12,0,0,0,0,0,0,NORMAL,-0.04410341709498647,0.01679806000776307,0.7,0,0.0,continue
2021-04-13,0,0,0,0,0,0,WARNING,-0.044056257463424564,-0.003980316851846966,0.7,0,0.0,warn
2021-04-14,0,0,0,0,0,0,WARNING,-0.04400909783186252,-0.01316218491156984,0.7,0,0.0,warn
2021-04-15,0,0,0,0,0,0,WARNING,-0.04389591471611353,-0.033358439012474816,0.7,0,0.0,warn
2021-04-16,0,0,0,0,0,0,WARNING,-0.043858187010863865,-0.04347015254915865,0.7,0,0.0,warn
2021-04-19,0,0,0,0,0,0,WARNING,-0.04386761893717639,-0.04386761893717639,0.65,1,0.0,warn
2021-04-20,0,0,0,0,0,0,WARNING,-0.0437355719688025,-0.023357802459618715,0.65,0,0.0,warn
2021-04-21,0,0,0,0,0,0,WARNING,-0.04369784426355297,-0.02809700615563171,0.7,0,0.0,warn
2021-04-22,0,0,0,0,0,0,WARNING,-0.043631820779366025,-0.022941306724211907,0.7,0,0.0,warn
2021-04-23,0,0,0,0,0,0,WARNING,-0.04349977381099242,-0.03805310006661866,0.75,0,0.0,warn
2021-04-26,0,0,0,0,0,0,WARNING,-0.043490341884679894,-0.04139700481347042,0.75,0,0.0,warn
2021-04-27,0,0,0,0,0,0,WARNING,-0.04343375032680547,-0.00592482127390459,0.75,0,0.0,warn
2021-04-28,0,0,0,0,0,0,NORMAL,-0.043396022621555945,3.0698212890589716e-05,0.8,0,0.0,continue
2021-04-29,0,0,0,0,0,0,NORMAL,-0.043160224463745726,0.001648895627327951,0.85,0,0.0,continue
2021-04-30,0,0,0,0,0,0,NORMAL,-0.04295272208487265,0.0016880901170879259,0.9,0,0.0,continue
2021-05-06,1,0,1,0,1,0,NORMAL,-0.042933858232247886,0.0016287302559760963,0.9,0,0.0,continue
2021-05-07,0,0,0,0,0,0,NORMAL,-0.042933858232247886,0.0015397536323775718,0.85,0,0.0,continue
2021-05-10,10,10,0,0,0,10,NORMAL,-0.040766317459307054,0.0038080171901182513,0.85,0,0.0,continue
2021-05-11,0,0,0,0,0,0,NORMAL,-0.03902291299060575,0.005433958385628879,0.9,0,0.0,continue
2021-05-12,0,0,0,0,0,0,NORMAL,-0.037431500710250906,0.006979747081487853,0.9,0,0.0,continue
2021-05-13,10,10,0,0,0,10,NORMAL,-0.038042473261825416,0.0062909394496810656,0.85,1,0.0,continue
2021-05-14,0,0,0,0,0,0,NORMAL,-0.02819902659756944,0.016537888800444378,0.85,0,0.0,continue
2021-05-17,0,0,0,0,0,0,NORMAL,-0.03909981022423558,0.005016299549074565,0.8,1,0.0,continue
2021-05-18,10,10,0,0,0,10,NORMAL,-0.036797699292442546,0.007384352009822237,0.8,0,0.0,continue
2021-05-19,0,0,0,0,0,0,NORMAL,-0.03361908004919699,0.010718744695778604,0.8,0,0.0,continue
2021-05-20,0,0,0,0,0,0,NORMAL,-0.028302357255259526,0.016139065995916635,0.85,0,0.0,continue
2021-05-21,10,10,0,0,0,10,NORMAL,-0.013459388885789132,0.03162018949385015,0.85,0,0.0,continue
2021-05-24,1,0,1,0,1,0,NORMAL,-0.010266850041737349,0.0348871610981647,0.85,0,0.0,continue
2021-05-25,0,0,0,0,0,0,NORMAL,0.0,0.04756531050240387,0.85,0,0.0,continue
2021-05-26,12,11,1,0,2,10,NORMAL,0.0,0.059005720618574564,0.85,0,0.0,continue
2021-05-27,0,0,0,0,0,0,NORMAL,0.0,0.06350639032724503,0.85,0,0.0,continue
2021-05-28,0,0,0,0,0,0,NORMAL,0.0,0.06355299629413347,0.85,0,0.0,continue
2021-05-31,10,7,3,0,3,7,NORMAL,0.0,0.06883057429028416,0.85,0,0.0,continue
2021-06-01,0,0,0,0,0,0,NORMAL,0.0,0.08202643703959556,0.85,0,0.0,continue
2021-06-02,0,0,0,0,0,0,NORMAL,-0.00627706669563786,0.07521329196743576,0.8,1,0.0,continue
2021-06-03,10,6,4,0,5,5,NORMAL,0.0,0.09040432334257287,0.8,0,0.0,continue
2021-06-04,1,0,1,0,1,0,NORMAL,-0.007539957900331125,0.07973735700894524,0.8,1,0.0,continue
2021-06-07,0,0,0,0,0,0,NORMAL,-0.00044946917183070215,0.08547853190198507,0.8,0,0.0,continue
2021-06-08,12,9,3,0,4,8,NORMAL,0.0,0.08968424123571839,0.8,0,0.0,continue
2021-06-09,0,0,0,0,0,0,NORMAL,0.0,0.09092154152386644,0.8,0,0.0,continue
2021-06-10,0,0,0,0,0,0,NORMAL,0.0,0.08466312007413745,0.85,0,0.0,continue
2021-06-11,11,5,6,0,7,4,NORMAL,-0.0024313208137368373,0.09430083220792262,0.8,1,0.0,continue
2021-06-15,0,0,0,0,0,0,NORMAL,-0.003112968120005178,0.09093942990142234,0.8,2,0.0,continue
2021-06-16,0,0,0,0,0,0,WARNING,-0.01081170709414627,0.07895373977398501,0.75,3,0.0,warn
2021-06-17,8,5,3,0,5,3,NORMAL,-0.007923950456642789,0.07618273271773468,0.75,0,0.0,continue
2021-06-18,0,0,0,0,0,0,NORMAL,-0.005871599327987024,0.06218390626250625,0.75,0,0.0,continue
2021-06-21,0,0,0,0,0,0,NORMAL,0.0,0.0661963473738465,0.75,0,0.0,continue
2021-06-22,10,4,5,1,5,5,NORMAL,0.0,0.07060857915976038,0.75,0,0.2,continue
2021-06-23,0,0,0,0,0,0,NORMAL,-0.006606000553546555,0.05203641220118249,0.7,1,0.0,continue
2021-06-24,0,0,0,0,0,0,NORMAL,-0.007031616052079564,0.04707349964237806,0.65,2,0.0,continue
2021-06-25,9,3,5,1,6,3,WARNING,-0.013666177645659255,0.03999083707816453,0.6,3,0.25,warn
2021-06-28,0,0,0,0,0,0,NORMAL,0.0,0.05558464453076151,0.6,0,0.0,continue
2021-06-29,1,0,1,0,1,0,NORMAL,-0.013256494580488578,0.028665478158427238,0.55,1,0.0,continue
2021-06-30,10,7,3,0,6,4,NORMAL,-0.008915616572993931,0.03971715305184387,0.55,0,0.0,continue
2021-07-01,1,0,1,0,1,0,NORMAL,-0.012633417353737837,0.02138637504765084,0.55,1,0.0,continue
2021-07-02,1,0,1,0,1,0,NORMAL,-0.008664732898509846,0.03328270895915586,0.55,0,0.0,continue
2021-07-05,12,10,2,0,3,9,NORMAL,0.0,0.05006270621668407,0.6,0,0.0,continue
2021-07-06,0,0,0,0,0,0,NORMAL,0.0,0.052711497779895256,0.6,0,0.0,continue
2021-07-07,0,0,0,0,0,0,NORMAL,0.0,0.058199167693130605,0.6,0,0.0,continue
2021-07-08,12,7,5,0,5,7,NORMAL,-0.008559633665535946,0.04450668472021335,0.55,1,0.0,continue
2021-07-09,0,0,0,0,0,0,NORMAL,-0.003872553730671428,0.05200239343137447,0.55,0,0.0,continue
2021-07-12,0,0,0,0,0,0,NORMAL,0.0,0.07348884687504098,0.6,0,0.0,continue
2021-07-13,13,8,3,2,5,8,NORMAL,0.0,0.09014687015458422,0.65,0,0.2,continue
2021-07-14,0,0,0,0,0,0,NORMAL,-0.009898722574846263,0.07621399625389058,0.65,1,0.0,continue
2021-07-15,0,0,0,0,0,0,NORMAL,-0.03523351175874586,0.046510785414634936,0.6,2,0.0,continue
2021-07-16,15,5,8,2,9,6,WARNING,-0.03558436172440665,0.03883152512108401,0.55,3,0.2857,warn
2021-07-19,0,0,0,0,0,0,WARNING,-0.04421092747093026,0.01274787300614677,0.5,4,0.0,warn
2021-07-20,0,0,0,0,0,0,NORMAL,-0.04217082553602148,0.021658629192360612,0.5,0,0.0,continue
2021-07-21,15,5,7,3,7,8,WARNING,-0.02393869352041215,0.04155199371746532,0.55,0,0.375,warn
2021-07-22,0,0,0,0,0,0,NORMAL,-0.024888450820161136,0.04753767937028863,0.55,1,0.0,continue
2021-07-23,0,0,0,0,0,0,NORMAL,-0.041565491352314424,0.009154062632135807,0.55,2,0.0,continue
2021-07-26,12,7,4,1,5,7,WARNING,-0.05160957383264204,0.011993947979805242,0.5,3,0.125,warn
2021-07-27,0,0,0,0,0,0,WARNING,-0.05636153147429097,0.0025130503870418597,0.5,4,0.0,warn
2021-07-28,0,0,0,0,0,0,HALTED,-0.09446545608497714,-0.03434581168675788,0.45,5,0.0,halt
2021-07-29,14,7,2,5,2,12,HALTED,-0.08131077838916004,-0.02423981039475842,0.5,0,0.4167,halt
2021-07-30,0,0,0,0,0,0,WARNING,-0.06625947711912576,-0.03102430253184052,0.5,0,0.0,warn
2021-08-02,0,0,0,0,0,0,WARNING,-0.05303792530470139,-0.025174035428501496,0.5,0,0.0,warn
2021-08-03,14,6,5,3,6,8,WARNING,-0.04590319731117521,-0.02341107706191825,0.5,0,0.3333,warn
2021-08-04,0,0,0,0,0,0,WARNING,-0.04288162664747741,-0.01186016008428914,0.5,0,0.0,warn
2021-08-05,0,0,0,0,0,0,WARNING,-0.04441540276538045,-0.018085692956845367,0.5,1,0.0,warn
2021-08-06,11,5,3,3,4,7,WARNING,-0.04840385490050881,-0.04110032592899615,0.45,2,0.375,warn
2021-08-09,0,0,0,0,0,0,WARNING,-0.03247731818896963,-0.032477318188969595,0.45,0,0.0,warn
2021-08-10,0,0,0,0,0,0,WARNING,-0.01918652975447452,-0.009380663767833974,0.45,0,0.0,warn
2021-08-11,7,4,3,0,4,3,NORMAL,-0.011750463906495477,0.024340654592034383,0.5,0,0.0,continue
2021-08-12,0,0,0,0,0,0,NORMAL,-0.012202351770315945,0.024244743683230263,0.5,1,0.0,continue
2021-08-13,0,0,0,0,0,0,NORMAL,-0.009557618588377203,0.03625623045768722,0.55,0,0.0,continue
2021-08-16,10,4,4,2,5,5,WARNING,-0.006415343655276628,0.0373297064173832,0.6,0,0.3333,warn
2021-08-17,0,0,0,0,0,0,WARNING,-0.027082210484483386,-0.0032206142618327327,0.55,1,0.0,warn
2021-08-18,0,0,0,0,0,0,NORMAL,-0.0071891025238534296,0.018151101082942267,0.55,0,0.0,continue
2021-08-19,14,6,5,3,5,9,WARNING,-0.014808888535975957,0.02791698605895454,0.55,1,0.3333,warn
2021-08-20,0,0,0,0,0,0,NORMAL,-0.017085769141050318,0.036402523411280585,0.55,2,0.0,continue
2021-08-23,0,0,0,0,0,0,NORMAL,0.0,0.07120116910796237,0.6,0,0.0,continue
2021-08-24,9,2,3,4,3,6,HALTED,0.0,0.1265036330263456,0.65,0,0.6667,halt
2021-08-25,0,0,0,0,0,0,NORMAL,0.0,0.12416095787703774,0.7,0,0.0,continue
2021-08-26,0,0,0,0,0,0,NORMAL,0.0,0.11295367374223897,0.7,0,0.0,continue
2021-08-27,12,7,4,1,5,7,NORMAL,-0.006750153914814019,0.09000681839773672,0.65,1,0.125,continue
2021-08-30,0,0,0,0,0,0,NORMAL,-0.008096879929783895,0.08038889157647922,0.6,2,0.0,continue
2021-08-31,0,0,0,0,0,0,NORMAL,-0.00021029370843273474,0.0855411774300574,0.6,0,0.0,continue
2021-09-01,14,6,5,3,5,9,WARNING,0.0,0.08815492939837277,0.6,0,0.3333,warn
2021-09-02,0,0,0,0,0,0,NORMAL,0.0,0.09426810876644343,0.65,0,0.0,continue
2021-09-03,0,0,0,0,0,0,NORMAL,-0.0004892886939218943,0.0757285969765289,0.65,1,0.0,continue
2021-09-06,14,6,5,3,5,9,WARNING,0.0,0.06706875130165657,0.65,0,0.3333,warn
2021-09-07,0,0,0,0,0,0,NORMAL,0.0,0.07008125889710026,0.65,0,0.0,continue
2021-09-08,0,0,0,0,0,0,NORMAL,0.0,0.09925710551749511,0.65,0,0.0,continue
2021-09-09,17,5,5,7,6,11,HALTED,-0.008175922619742548,0.08735836705423394,0.65,1,0.5833,halt
2021-09-10,0,0,0,0,0,0,NORMAL,-0.026538199939894404,0.06385222713966066,0.6,2,0.0,continue
2021-09-13,0,0,0,0,0,0,NORMAL,-0.018033873648636796,0.09594215372662851,0.6,0,0.0,continue
2021-09-14,14,5,4,5,4,10,HALTED,-0.03115236643903722,0.059634809702025615,0.6,1,0.5,halt
2021-09-15,0,0,0,0,0,0,NORMAL,-0.021937886069314363,0.07798624900805673,0.6,0,0.0,continue
2021-09-16,0,0,0,0,0,0,NORMAL,-0.019829327146825355,0.08281272420869334,0.65,0,0.0,continue
2021-09-17,16,8,5,3,5,11,WARNING,-0.03989553132163278,0.031357153903743606,0.65,1,0.2727,warn
2021-09-22,0,0,0,0,0,0,NORMAL,-0.04429615025474061,0.017309232487000337,0.6,2,0.0,continue
2021-09-23,0,0,0,0,0,0,NORMAL,-0.030461044342268873,0.019378368867086992,0.6,0,0.0,continue
2021-09-24,12,5,6,1,6,6,WARNING,-0.05715833047750642,-0.014849134289628863,0.55,1,0.1667,warn
2021-09-27,0,0,0,0,0,0,WARNING,-0.09460910162574032,-0.04755130075769587,0.5,2,0.0,warn
2021-09-28,0,0,0,0,0,0,WARNING,-0.09684421302280162,-0.04861261673277584,0.5,3,0.0,warn
2021-09-29,10,4,3,3,3,7,HALTED,-0.11385264657218767,-0.07389280377026675,0.5,4,0.4286,halt
2021-09-30,0,0,0,0,0,0,HALTED,-0.09354486832563044,-0.053427884484062216,0.5,0,0.0,halt
2021-10-08,0,0,0,0,0,0,WARNING,-0.053599553207461945,-0.013116723401314867,0.5,0,0.0,warn
2021-10-11,11,3,3,5,4,7,HALTED,-0.05426454752211646,-0.013327395484736049,0.45,1,0.625,halt
2021-10-12,0,0,0,0,0,0,WARNING,-0.06373700024385205,-0.028626376475147097,0.45,2,0.0,warn
2021-10-13,0,0,0,0,0,0,WARNING,-0.0618396866058414,-0.03670135486531656,0.45,0,0.0,warn
2021-10-14,13,4,4,5,4,9,HALTED,-0.0623342390742612,-0.062334239074261166,0.4,1,0.5556,halt
2021-10-15,0,0,0,0,0,0,HALTED,-0.07149469127214743,-0.06384072548394992,0.35,2,0.0,halt
2021-10-18,0,0,0,0,0,0,WARNING,-0.06452164992321448,-0.039018942480305685,0.4,0,0.0,warn
2021-10-19,13,4,3,6,3,10,HALTED,-0.06634646359550384,-0.049199853895550816,0.4,1,0.6,halt
2021-10-20,0,0,0,0,0,0,HALTED,-0.08095207938200608,-0.0514009749499329,0.35,2,0.0,halt
2021-10-21,0,0,0,0,0,0,HALTED,-0.09432234832056818,-0.07400804225035507,0.35,3,0.0,halt
2021-10-22,12,3,3,6,3,9,HALTED,-0.10596294184330184,-0.08787613941330286,0.3,4,0.6667,halt
2021-10-25,0,0,0,0,0,0,HALTED,-0.10878700898741107,-0.07175414750502196,0.25,5,0.0,halt
2021-10-26,0,0,0,0,0,0,HALTED,-0.11710394026824433,-0.0761823759869864,0.25,6,0.0,halt
2021-10-27,12,3,3,6,4,8,HALTED,-0.13966996954509825,-0.11264005903583574,0.25,7,0.6667,halt
2021-10-28,0,0,0,0,0,0,HALTED,-0.1487072764504199,-0.09709896044293298,0.2,8,0.0,halt
2021-10-29,0,0,0,0,0,0,HALTED,-0.10682960239359007,-0.01349748577083465,0.25,0,0.0,halt
2021-11-01,17,4,2,11,4,13,HALTED,-0.0901077907294987,0.007458760039449341,0.3,0,0.7333,halt
2021-11-02,1,0,1,0,1,0,HALTED,-0.10230788734452514,0.013028035555266104,0.3,1,0.0,halt
2021-11-03,0,0,0,0,0,0,WARNING,-0.08716296332023026,0.00704050844040327,0.35,0,0.0,warn
2021-11-04,14,7,4,3,4,10,WARNING,-0.08152831173795669,-0.02951050860674098,0.35,0,0.3,warn
2021-11-05,0,0,0,0,0,0,HALTED,-0.08206956693689661,-0.029400419897476993,0.3,1,0.0,halt
2021-11-08,0,0,0,0,0,0,WARNING,-0.07346983954942297,-0.010395411661152765,0.35,0,0.0,warn
2021-11-09,12,4,7,1,8,4,WARNING,-0.06753555551398789,-0.006071317265105236,0.4,0,0.2,warn
2021-11-10,0,0,0,0,0,0,WARNING,-0.060876461650051575,0.0015546876989198655,0.4,0,0.0,warn
2021-11-11,0,0,0,0,0,0,WARNING,-0.05027282450175447,0.022855945540547484,0.45,0,0.0,warn
2021-11-12,12,7,4,1,6,6,NORMAL,-0.042632335667121546,0.023399060228701307,0.5,0,0.125,continue
2021-11-15,0,0,0,0,0,0,NORMAL,-0.02658207470934799,0.0425900907945882,0.5,0,0.0,continue
2021-11-16,0,0,0,0,0,0,NORMAL,-0.03262106144788011,0.05258813697290865,0.5,1,0.0,continue
2021-11-17,13,1,4,8,4,9,HALTED,-0.012056303799495153,0.09083369162143295,0.55,0,0.8889,halt
2021-11-18,0,0,0,0,0,0,NORMAL,-0.02541099704887902,0.09009911173089691,0.55,1,0.0,continue
2021-11-19,0,0,0,0,0,0,NORMAL,-0.012526981656846693,0.10801012586362169,0.6,0,0.0,continue
2021-11-22,13,7,5,1,8,5,NORMAL,-0.011257777154555474,0.11988519140729581,0.65,0,0.125,continue
2021-11-23,0,0,0,0,0,0,NORMAL,-0.009021205536633844,0.1518588906391929,0.7,0,0.0,continue
2021-11-24,0,0,0,0,0,0,NORMAL,0.0,0.1754262666069093,0.75,0,0.0,continue
2021-11-25,15,7,6,2,6,9,NORMAL,0.0,0.12123687138456174,0.8,0,0.2222,continue
2021-11-26,0,0,0,0,0,0,NORMAL,-0.009381891641703208,0.09030501015551451,0.75,1,0.0,continue
2021-11-29,0,0,0,0,0,0,NORMAL,-0.02123428813833971,0.09190040996937876,0.7,2,0.0,continue
2021-11-30,12,4,3,5,4,8,HALTED,-0.006637453825666502,0.08979853694195006,0.75,0,0.5556,halt
2021-12-01,0,0,0,0,0,0,NORMAL,0.0,0.10259999715737034,0.75,0,0.0,continue
2021-12-02,0,0,0,0,0,0,NORMAL,-0.011421280583893545,0.09064961283663031,0.7,1,0.0,continue
2021-12-03,13,5,5,3,5,8,WARNING,-0.005557424122922129,0.08693584106093977,0.75,0,0.375,warn
2021-12-06,0,0,0,0,0,0,NORMAL,-0.03147747801379454,0.05186790562357202,0.7,1,0.0,continue
2021-12-07,0,0,0,0,0,0,NORMAL,-0.032561785929346616,0.043240102281209,0.65,2,0.0,continue
2021-12-08,16,9,4,3,5,11,NORMAL,-0.028246697026743595,0.03619363730413494,0.65,0,0.25,continue
2021-12-09,0,0,0,0,0,0,NORMAL,-0.0196063586411586,0.03706384031056342,0.65,0,0.0,continue
2021-12-10,0,0,0,0,0,0,NORMAL,0.0,0.04272261441385039,0.65,0,0.0,continue
2021-12-13,15,4,5,6,6,9,HALTED,0.0,0.05399453994718062,0.65,0,0.6,halt
2021-12-14,1,0,1,0,1,0,NORMAL,0.0,0.03438168697884447,0.7,0,0.0,continue
2021-12-15,0,0,0,0,0,0,NORMAL,0.0,0.049740364377610646,0.7,0,0.0,continue
2021-12-16,14,6,5,3,6,8,WARNING,0.0,0.05672381810991989,0.75,0,0.3333,warn
2021-12-17,0,0,0,0,0,0,NORMAL,0.0,0.06321728206605126,0.75,0,0.0,continue
2021-12-20,0,0,0,0,0,0,NORMAL,0.0,0.06169048440344427,0.75,0,0.0,continue
2021-12-21,13,6,4,3,7,6,WARNING,0.0,0.08076461674694957,0.75,0,0.3333,warn
2021-12-22,0,0,0,0,0,0,NORMAL,-0.009207782188143514,0.06993236658812041,0.7,1,0.0,continue
2021-12-23,0,0,0,0,0,0,NORMAL,-0.023506444439347508,0.06447841084203332,0.65,2,0.0,continue
2021-12-24,15,8,6,1,7,8,WARNING,-0.031750830122656865,0.06827268866609981,0.65,3,0.1111,warn
2021-12-27,1,0,1,0,1,0,NORMAL,-0.021504199645241532,0.06371411843211217,0.7,0,0.0,continue
2021-12-28,0,0,0,0,0,0,NORMAL,-0.007354964693209889,0.06002386890475053,0.7,0,0.0,continue
2021-12-29,14,5,7,2,8,6,WARNING,-0.0033793523806452497,0.07656509008651025,0.7,0,0.2857,warn
2021-12-30,0,0,0,0,0,0,NORMAL,-0.004355580729754805,0.06916866902888152,0.7,1,0.0,continue
2021-12-31,0,0,0,0,0,0,NORMAL,-0.004199852279412755,0.09795396610196772,0.7,0,0.0,continue
2022-01-04,14,1,13,0,13,1,NORMAL,0.0,0.10440708739352722,0.75,0,0.0,continue
2022-01-05,0,0,0,0,0,0,NORMAL,-4.7458452115728595e-05,0.09945076614683046,0.75,1,0.0,continue
2022-01-06,0,0,0,0,0,0,NORMAL,0.0,0.08991632412523098,0.75,0,0.0,continue
2022-01-07,0,0,0,0,0,0,NORMAL,0.0,0.06633017745237835,0.75,0,0.0,continue
2022-01-10,0,0,0,0,0,0,NORMAL,0.0,0.06158234989946498,0.75,0,0.0,continue
2022-01-11,0,0,0,0,0,0,NORMAL,0.0,0.05932501285723246,0.75,0,0.0,continue
2022-01-12,0,0,0,0,0,0,NORMAL,0.0,0.058169699975676226,0.75,0,0.0,continue
2022-01-13,0,0,0,0,0,0,NORMAL,0.0,0.03752055775956453,0.75,0,0.0,continue
2022-01-14,0,0,0,0,0,0,NORMAL,0.0,0.030016660928868122,0.75,0,0.0,continue
2022-01-17,0,0,0,0,0,0,NORMAL,0.0,0.029277265270202912,0.75,0,0.0,continue
2022-01-18,0,0,0,0,0,0,NORMAL,0.0,0.0014241636833116633,0.75,0,0.0,continue
2022-01-19,0,0,0,0,0,0,NORMAL,-8.53490637605043e-05,0.010644487377938106,0.7,1,0.0,continue
2022-01-20,0,0,0,0,0,0,NORMAL,-0.00013276521029414104,0.02539459036033942,0.7,2,0.0,continue
2022-01-21,0,0,0,0,0,0,NORMAL,0.0,0.03439037429269809,0.75,0,0.0,continue
2022-01-24,0,0,0,0,0,0,NORMAL,0.0,0.02356813142159342,0.8,0,0.0,continue
2022-01-25,0,0,0,0,0,0,NORMAL,0.0,0.009102488703951916,0.8,0,0.0,continue
